X,Y,X,Y,id,gridarea,buildingfootprintarea,percentbuilt,join_Point_X,join_Point_Y,distToBuilding,terrain,HorticultureZone,Area,Temparea,Valley
22245.2931974651,31129.7077098778,103.78161,1.29780,"5065",399.99967,,,103.78176,1.29691,61.62247,22.18509,Zone 3,,,
22245.2927905434,31109.8042295636,103.78161,1.29762,"5066",399.99967,,,103.78176,1.29691,41.63320,22.24559,Zone 3,,,
22245.2923836781,31089.9007492779,103.78161,1.29744,"5067",399.99967,,,103.78176,1.29691,21.66374,22.37627,Zone 3,,,
22265.3256308871,31130.8130499084,103.78179,1.29781,"5138",399.99967,,,103.78176,1.29691,65.29684,22.47759,Zone 3,,,
22265.3252028517,31109.8038207469,103.78179,1.29762,"5139",399.99967,,,103.78176,1.29691,46.90065,22.35058,Zone 3,,,
22265.3247974023,31089.9003405178,103.78179,1.29744,"5140",399.99967,,,103.78176,1.29691,30.10138,22.57327,Zone 3,,,
22285.3576151031,31109.8034133553,103.78197,1.29762,"5212",399.99968,,,103.78176,1.29691,57.16608,22.63378,Zone 3,,,
22285.3572110697,31089.8999331827,103.78197,1.29744,"5213",399.99968,,,103.78176,1.29691,39.51353,22.62064,Zone 3,,,
22285.3568070922,31069.9964530385,103.78197,1.29726,"5214",399.99968,,,103.78176,1.29691,23.11033,22.67393,Zone 3,,,
22305.3900272978,31109.803007389,103.78215,1.29762,"5285",399.99968,,,103.78176,1.29691,67.35786,23.22934,Zone 3,,,
22305.3896246802,31089.8995272726,103.78215,1.29744,"5286",399.99968,,,103.78176,1.29691,50.95621,22.66503,Zone 3,,,
22305.3892221185,31069.9960471847,103.78215,1.29726,"5287",399.99968,,,103.78176,1.29691,34.56250,22.49877,Zone 3,,,
22305.3888196126,31050.0925671252,103.78215,1.29708,"5288",399.99968,,,103.78176,1.29691,18.37272,22.61582,Zone 3,,,
22305.38761243,30990.3821271172,103.78215,1.29654,"5291",399.99968,,,103.78183,1.29648,13.28627,24.27642,Zone 3,,,
22305.3868079209,30950.5751672539,103.78215,1.29618,"5293",399.99968,,,103.78179,1.29600,11.03018,25.57879,Zone 3,,,
22305.3864057501,30930.6716873648,103.78215,1.29600,"5294",399.99968,,,103.78179,1.29600,16.83980,26.86581,Zone 3,,,
22305.3860036351,30910.7682075042,103.78215,1.29582,"5295",399.99968,,,103.78179,1.29600,23.55837,28.93029,Zone 3,,,
22325.4220382357,31089.8991227875,103.78233,1.29744,"5359",399.99968,,,103.78176,1.29691,62.03378,23.21492,Zone 3,,,
22325.4216370897,31069.9956427557,103.78233,1.29726,"5360",399.99968,,,103.78176,1.29691,46.62131,22.76976,Zone 3,,,
22325.4212359993,31050.0921627523,103.78233,1.29708,"5361",399.99968,,,103.78176,1.29691,35.54684,22.65768,Zone 3,,,
22345.4544517334,31089.8987197274,103.78251,1.29744,"5432",399.99968,,,103.78176,1.29691,74.89684,23.58130,Zone 3,,,
22345.4540520031,31069.9952397514,103.78251,1.29726,"5433",399.99968,,,103.78176,1.29691,62.71439,23.22655,Zone 3,,,
20945.4101868695,31050.1233508189,103.76993,1.29708,"324",399.99951,2.06184,0.51546,0.00000,0.00000,11.64800,31.50355,Zone 1,,,
20945.4096883345,31030.2198665187,103.76993,1.29690,"325",399.99951,94.09436,23.52362,0.00000,0.00000,4.91746,31.02782,Zone 1,,,
20945.4091898686,31010.316382247,103.76993,1.29672,"326",399.99951,4.69549,1.17387,0.00000,0.00000,11.06605,29.50997,Zone 1,,,
20965.4466146372,31210.4564737376,103.77011,1.29853,"389",399.99951,64.10457,16.02616,103.77043,1.29816,6.30260,35.51246,Zone 1,,,
20965.4416133758,31010.3158812989,103.77011,1.29672,"399",399.99951,108.12383,27.03099,0.00000,0.00000,4.33550,32.50248,Zone 1,,,
20985.4835208618,31390.6930834587,103.77029,1.30016,"453",399.99951,4.17223,1.04306,103.77069,1.30027,11.16559,34.96463,Zone 1,,,
20985.4830239805,31370.7895988106,103.77029,1.29998,"454",399.99951,91.31245,22.82814,103.77069,1.30027,4.43343,35.29752,Zone 1,,,
20985.4824995693,31349.7803650462,103.77029,1.29979,"455",399.99951,14.55077,3.63770,103.77069,1.30027,9.72577,36.66519,Zone 1,,,
20985.4815061582,31309.9733958956,103.77029,1.29943,"457",399.99951,135.66482,33.91625,103.77034,1.29940,1.36441,42.28059,Zone 1,,,
20985.4810095558,31290.0699113629,103.77029,1.29925,"458",399.99951,33.42475,8.35620,103.77034,1.29940,6.22765,41.84238,Zone 1,,,
20985.4805130223,31270.1664268587,103.77029,1.29907,"459",399.99951,9.20689,2.30173,103.77076,1.29852,7.33220,40.57772,Zone 1,,,
20985.4780313861,31170.6490047647,103.77029,1.29817,"464",399.99951,116.34926,29.08735,103.77043,1.29816,1.50283,34.69943,Zone 1,,,
20985.4770116567,31129.7362869989,103.77029,1.29780,"466",399.99951,8.74382,2.18596,103.77043,1.29816,10.44214,34.72585,Zone 1,,,
20985.4765156773,31109.8328027239,103.77029,1.29762,"467",399.99951,121.76514,30.44132,103.77055,1.29734,3.69070,35.21926,Zone 1,,,
21005.5174039487,31450.4030379465,103.77047,1.30070,"523",399.99952,87.67752,21.91941,103.77069,1.30027,4.64726,33.63826,Zone 1,,,
21005.5144034511,31329.8763812476,103.77047,1.29961,"529",399.99952,90.09747,22.52439,103.77048,1.29961,0.00000,43.63657,Zone 1,,,
21005.505966026,30990.4113996399,103.77047,1.29654,"546",399.99952,14.99946,3.74987,0.00000,0.00000,9.70787,27.30226,Zone 1,,,
21025.5383907377,30990.4109030333,103.77065,1.29654,"619",399.99952,27.77605,6.94402,0.00000,0.00000,6.65030,27.09130,Zone 1,,,
21045.5821878011,31450.4020429773,103.77083,1.30070,"669",399.99952,62.91677,15.72921,103.77069,1.30027,6.47582,34.61514,Zone 1,,,
21065.6042198356,31030.2168817792,103.77101,1.29690,"763",399.99952,12.42260,3.10565,103.77111,1.29728,7.05502,32.51912,Zone 1,,,
21085.646481386,31430.4975693323,103.77119,1.30052,"816",399.99953,52.99317,13.24831,103.77142,1.30028,5.69931,33.73801,Zone 1,,,
21085.6366415101,31030.216389308,103.77119,1.29690,"836",399.99953,78.45814,19.61456,103.77142,1.29698,2.64694,34.55925,Zone 1,,,
21085.6361529502,31010.3129055186,103.77119,1.29672,"837",399.99953,43.24290,10.81074,103.77142,1.29698,6.76631,34.46076,Zone 1,,,
21085.6356644581,30990.4094217575,103.77119,1.29654,"838",399.99953,4.39027,1.09757,103.77131,1.29646,11.15689,32.02562,Zone 1,,,
21085.6351760338,30970.5059380249,103.77119,1.29636,"839",399.99953,0.83220,0.20805,103.77131,1.29646,12.67692,29.89314,Zone 1,,,
21105.6788744903,31430.4970769158,103.77137,1.30052,"889",399.99953,41.99372,10.49844,103.77142,1.30028,7.63224,34.07951,Zone 1,,,
21105.6705249559,31089.9263495957,103.77137,1.29744,"906",399.99953,34.55562,8.63892,103.77111,1.29728,7.83915,39.16259,Zone 1,,,
21105.668088894,30990.408930847,103.77137,1.29654,"911",399.99953,19.11350,4.77838,103.77131,1.29646,8.17728,34.64608,Zone 1,,,
21105.6676018845,30970.5054471825,103.77137,1.29636,"912",399.99953,6.83484,1.70871,103.77131,1.29646,9.10660,31.78053,Zone 1,,,
21125.7053999342,31190.5490279947,103.77155,1.29835,"974",399.99953,57.57146,14.39288,103.77114,1.29868,6.52627,53.55899,Zone 1,,,
21125.703428246,31109.8293435367,103.77155,1.29762,"978",399.99953,46.89601,11.72402,103.77152,1.29793,5.81506,43.24105,Zone 1,,,
21125.7024563149,31070.0223760309,103.77155,1.29726,"980",399.99953,76.11157,19.02791,103.77142,1.29698,3.98995,39.38203,Zone 1,,,
21125.7014846534,31030.2154086388,103.77155,1.29690,"982",399.99953,145.12264,36.28070,103.77142,1.29698,2.59002,39.02614,Zone 1,,,
21125.7009989237,31010.3119249854,103.77155,1.29672,"983",399.99953,13.14099,3.28525,103.77142,1.29698,9.58000,38.75508,Zone 1,,,
21145.7431748275,31410.59261221,103.77173,1.30034,"1036",399.99953,69.48351,17.37090,103.77142,1.30028,2.77749,33.62964,Zone 1,,,
21145.7382949197,31210.4520230944,103.77173,1.29853,"1046",399.99953,91.58715,22.89681,103.77220,1.29851,5.44864,58.84636,Zone 1,,,
21145.7373251406,31170.6450554365,103.77173,1.29817,"1048",399.99953,0.29217,0.07304,103.77152,1.29793,12.84884,54.31736,Zone 1,,,
21145.7368403518,31150.7415716503,103.77173,1.29799,"1049",399.99953,105.20976,26.30247,103.77152,1.29793,4.29160,50.54013,Zone 1,,,
21185.8074806357,31390.6881535159,103.77209,1.30016,"1183",399.99954,24.09903,6.02476,103.77211,1.29974,5.77033,31.70282,Zone 1,,,
21185.801665939,31150.740598711,103.77209,1.29799,"1195",399.99954,98.37860,24.59468,103.77246,1.29802,3.51912,55.84816,Zone 1,,,
21185.7973046046,30970.5034980506,103.77209,1.29636,"1204",399.99954,76.88981,19.22247,0.00000,0.00000,4.88793,38.13800,Zone 1,,,
21205.8393949619,31370.7841844766,103.77227,1.29998,"1257",399.99954,9.42777,2.35695,103.77211,1.29974,10.73710,32.19602,Zone 1,,,
21205.8388870209,31349.774951503,103.77227,1.29979,"1258",399.99954,168.15598,42.03904,103.77211,1.29974,1.09251,33.11614,Zone 1,,,
21205.8335714674,31129.7308817383,103.77227,1.29780,"1269",399.99954,44.17979,11.04496,103.77251,1.29756,6.93013,53.15170,Zone 1,,,
21205.8326107296,31089.923914715,103.77227,1.29744,"1271",399.99954,11.62758,2.90690,103.77251,1.29756,10.08028,49.53874,Zone 1,,,
21225.8727516972,31410.5906685235,103.77245,1.30034,"1328",399.99955,40.78504,10.19627,103.77263,1.30029,7.60923,27.43468,Zone 1,,,
21225.8708057524,31329.8709841547,103.77245,1.29961,"1332",399.99955,10.44487,2.61122,103.77211,1.29974,10.50947,33.59013,Zone 1,,,
21245.9070604263,31490.2041216324,103.77263,1.30106,"1397",399.99955,0.64357,0.16089,103.77274,1.30096,12.31356,20.70999,Zone 1,,,
21245.9065816568,31470.3006377246,103.77263,1.30088,"1398",399.99955,8.07186,2.01797,103.77274,1.30096,10.20163,21.97744,Zone 1,,,
21245.9032055539,31329.8705020741,103.77263,1.29961,"1405",399.99955,2.70688,0.67672,103.77251,1.29918,12.05766,32.98082,Zone 1,,,
21245.9027273179,31309.9670183958,103.77263,1.29943,"1406",399.99955,123.74684,30.93674,103.77251,1.29918,3.31824,34.21912,Zone 1,,,
21245.8969671293,31070.0194674022,103.77263,1.29726,"1418",399.99955,37.54209,9.38553,103.77268,1.29722,5.57682,47.64871,Zone 1,,,
21245.896489758,31050.1159840953,103.77263,1.29708,"1419",399.99955,0.44216,0.11054,103.77268,1.29722,9.62052,45.96798,Zone 1,,,
21265.9394487302,31490.2036404433,103.77281,1.30106,"1470",399.99955,6.29297,1.57324,103.77274,1.30096,9.26137,20.04133,Zone 1,,,
21265.9389713803,31470.300156602,103.77281,1.30088,"1471",399.99955,16.33410,4.08353,103.77274,1.30096,8.73930,21.16729,Zone 1,,,
21265.9360821724,31349.7735050611,103.77281,1.29979,"1477",399.99955,0.01867,0.00467,103.77297,1.29991,13.19282,30.32426,Zone 1,,,
21265.9351284705,31309.9665378091,103.77281,1.29943,"1479",399.99955,36.48741,9.12186,103.77305,1.29919,6.66809,34.59386,Zone 1,,,
21265.9298613841,31089.9224708864,103.77281,1.29744,"1490",399.99955,154.76760,38.69194,0.00000,0.00000,1.22160,49.35595,Zone 1,,,
21265.9293853623,31070.0189876176,103.77281,1.29726,"1491",399.99955,20.61017,5.15255,0.00000,0.00000,8.12585,47.88639,Zone 1,,,
21285.9680049547,31329.869542195,103.77299,1.29961,"1551",399.99955,1.97175,0.49294,103.77305,1.29919,10.93527,30.69206,Zone 1,,,
21285.9642035995,31170.6416746285,103.77299,1.29817,"1559",399.99955,2.24841,0.56210,103.77220,1.29851,11.96966,50.17109,Zone 1,,,
21285.9637287264,31150.7381913106,103.77299,1.29799,"1560",399.99955,46.45766,11.61443,103.77246,1.29802,4.81271,53.27571,Zone 1,,,
21305.9970880619,31190.5446806391,103.77317,1.29835,"1631",399.99956,72.34401,18.08602,103.77346,1.29860,2.92318,44.49695,Zone 1,,,
21326.029497519,31190.5442047296,103.77335,1.29835,"1704",399.99956,79.37756,19.84441,103.77346,1.29860,6.70860,46.47673,Zone 1,,,
21346.0623776638,31210.4472134229,103.77353,1.29853,"1776",399.99956,216.83969,54.20998,103.77346,1.29860,0.26192,41.01357,Zone 1,,,
21346.0619069097,31190.543730246,103.77353,1.29835,"1777",399.99956,58.89967,14.72493,103.77346,1.29860,2.37697,47.39790,Zone 1,,,
21366.0957244411,31250.2537066078,103.77371,1.29889,"1847",399.99956,11.07664,2.76916,103.77371,1.29918,6.97120,32.04372,Zone 1,,,
21366.0947855716,31210.4467402998,103.77371,1.29853,"1849",399.99956,11.78580,2.94645,103.77346,1.29860,9.32167,41.77279,Zone 1,,,
21386.1295339876,31309.9636842596,103.77389,1.29943,"1917",399.99957,37.96314,9.49080,103.77371,1.29918,6.67521,25.41590,Zone 1,,,
21406.1614678497,31290.05973054,103.77407,1.29925,"1991",399.99957,27.63838,6.90960,103.77371,1.29918,6.20242,29.13406,Zone 1,,,
21406.1605343904,31250.2527643791,103.77407,1.29889,"1993",399.99957,41.92213,10.48054,103.77406,1.29892,0.56668,38.69263,Zone 1,,,
21426.1962234516,31390.6824260773,103.77425,1.30016,"2059",399.99957,2.32111,0.58028,103.77390,1.29987,11.56025,28.62025,Zone 1,,,
20945.411184147,31089.9303195044,103.76993,1.29744,"322",399.99951,,,103.77055,1.29734,34.63024,31.50262,Zone 1,,,
20945.4106854736,31070.0268351474,103.76993,1.29726,"323",399.99951,,,0.00000,0.00000,20.28808,31.85729,Zone 1,,,
20945.408691472,30990.4128980037,103.76993,1.29654,"327",399.99951,,,0.00000,0.00000,29.89952,25.21178,Zone 1,,,
20945.4081931445,30970.5094137888,103.76993,1.29636,"328",399.99951,,,0.00000,0.00000,48.73299,22.61009,Zone 1,,,
20945.4076948862,30950.6059296023,103.76993,1.29618,"329",399.99951,,,103.77039,1.29613,46.42902,21.91929,Zone 1,,,
20965.4511245047,31390.6935843068,103.77011,1.30016,"380",399.99951,,,103.77069,1.30027,29.99849,33.99783,Zone 1,,,
20965.4506262047,31370.7900995894,103.77011,1.29998,"381",399.99951,,,103.77069,1.30027,23.61523,35.00659,Zone 1,,,
20965.4501002962,31349.7808657519,103.77011,1.29979,"382",399.99951,,,103.77069,1.30027,27.84465,36.39950,Zone 1,,,
20965.4496021379,31329.8773810931,103.77011,1.29961,"383",399.99951,,,103.77034,1.29940,25.51821,38.35206,Zone 1,,,
20965.4491040487,31309.9738964627,103.77011,1.29943,"384",399.99951,,,103.77034,1.29940,21.33423,39.36771,Zone 1,,,
20965.4486060285,31290.0704118607,103.77011,1.29925,"385",399.99951,,,103.77034,1.29940,21.51928,39.64122,Zone 1,,,
20965.4481080772,31270.1669272873,103.77011,1.29907,"386",399.99951,,,103.77076,1.29852,27.32869,39.30578,Zone 1,,,
20965.4476101949,31250.2634427423,103.77011,1.29889,"387",399.99951,,,103.77043,1.29816,17.62962,38.60966,Zone 1,,,
20965.4461169619,31190.5529892779,103.77011,1.29835,"390",399.99951,,,103.77043,1.29816,14.73134,34.31665,Zone 1,,,
20965.4456193555,31170.6495048467,103.77011,1.29817,"391",399.99951,,,103.77043,1.29816,21.47274,33.35130,Zone 1,,,
20965.4451218181,31150.7460204439,103.77011,1.29799,"392",399.99951,,,103.77043,1.29816,28.10376,33.01740,Zone 1,,,
20965.4445967146,31129.7367869385,103.77011,1.29780,"393",399.99951,,,103.77043,1.29816,29.26655,33.54785,Zone 1,,,
20965.444099319,31109.8333025942,103.77011,1.29762,"394",399.99951,,,103.77055,1.29734,22.52482,34.32609,Zone 1,,,
20965.4436019924,31089.9298182783,103.77011,1.29744,"395",399.99951,,,103.77055,1.29734,15.79611,34.78889,Zone 1,,,
20965.4431047348,31070.0263339908,103.77011,1.29726,"396",399.99951,,,103.77055,1.29734,12.21971,34.83486,Zone 1,,,
20965.441116394,30990.4123971251,103.77011,1.29654,"400",399.99951,,,0.00000,0.00000,23.16897,27.18121,Zone 1,,,
20965.4406194813,30970.5089129797,103.77011,1.29636,"401",399.99951,,,103.77039,1.29613,36.61442,22.84616,Zone 1,,,
20965.4401226376,30950.6054288627,103.77011,1.29618,"402",399.99951,,,103.77039,1.29613,26.69363,22.18510,Zone 1,,,
20985.4845148308,31430.5000528403,103.77029,1.30052,"451",399.99951,,,103.77069,1.30027,17.53877,33.34496,Zone 1,,,
20985.4840178119,31410.5965681353,103.77029,1.30034,"452",399.99951,,,103.77069,1.30027,17.89775,34.60357,Zone 1,,,
20985.4820028293,31329.8768804567,103.77029,1.29961,"456",399.99951,,,103.77034,1.29940,13.48893,41.10713,Zone 1,,,
20985.4800165575,31250.262942383,103.77029,1.29889,"460",399.99951,,,103.77043,1.29816,10.16300,39.50214,Zone 1,,,
20985.4775352653,31150.7455204312,103.77029,1.29799,"465",399.99951,,,103.77043,1.29816,13.74422,34.31582,Zone 1,,,
20985.4735412448,30990.4118976705,103.77029,1.29654,"473",399.99951,,,0.00000,0.00000,16.43842,27.94864,Zone 1,,,
20985.4730457468,30970.5084135944,103.77029,1.29636,"474",399.99951,,,103.77039,1.29613,26.24410,23.26309,Zone 1,,,
21005.5178996857,31470.3065226395,103.77047,1.30088,"522",399.99952,,,103.77069,1.30027,16.43773,31.59401,Zone 1,,,
21005.5054719427,30970.5079156329,103.77047,1.29636,"547",399.99952,,,103.77039,1.29613,23.06477,24.18555,Zone 1,,,
21025.5512790672,31510.1129937053,103.77065,1.30124,"593",399.99952,,,103.76960,1.30175,54.20081,28.28250,Zone 1,,,
21025.5507846129,31490.2095090243,103.77065,1.30106,"594",399.99952,,,103.77069,1.30027,37.41824,32.58598,Zone 1,,,
21025.550290227,31470.3060243717,103.77065,1.30088,"595",399.99952,,,103.77069,1.30027,18.56684,34.22662,Zone 1,,,
21025.5378980692,30970.5074190952,103.77065,1.29636,"620",399.99952,,,0.00000,0.00000,25.22738,25.47882,Zone 1,,,
21045.5841598024,31530.0159813698,103.77083,1.30142,"665",399.99952,,,103.76960,1.30175,68.26125,25.69878,Zone 1,,,
21045.5836666998,31510.1124967289,103.77083,1.30124,"666",399.99952,,,103.77069,1.30027,62.95241,28.27041,Zone 1,,,
21045.5831736654,31490.2090121166,103.77083,1.30106,"667",399.99952,,,103.77069,1.30027,44.11033,33.16895,Zone 1,,,
21045.5826806991,31470.3055275327,103.77083,1.30088,"668",399.99952,,,103.77069,1.30027,25.31167,34.83374,Zone 1,,,
21045.5717980923,31030.2173756748,103.77083,1.29690,"690",399.99952,,,0.00000,0.00000,12.20994,32.03283,Zone 1,,,
21045.5713067021,31010.3138917486,103.77083,1.29672,"691",399.99952,,,0.00000,0.00000,18.04951,29.36005,Zone 1,,,
21045.5708153801,30990.4104078507,103.77083,1.29654,"692",399.99952,,,0.00000,0.00000,24.78007,27.69373,Zone 1,,,
21045.5703241264,30970.5069239813,103.77083,1.29636,"693",399.99952,,,0.00000,0.00000,34.93326,26.95098,Zone 1,,,
21065.6165459458,31530.015485754,103.77101,1.30142,"738",399.99952,,,103.77209,1.30176,61.60990,25.63050,Zone 1,,,
21065.6160542633,31510.1120011817,103.77101,1.30124,"739",399.99952,,,103.77069,1.30027,69.70726,27.47005,Zone 1,,,
21065.6155626487,31490.2085166378,103.77101,1.30106,"740",399.99952,,,103.77069,1.30027,50.87141,31.78947,Zone 1,,,
21065.6150711022,31470.3050321224,103.77101,1.30088,"741",399.99952,,,103.77069,1.30027,32.05707,34.38850,Zone 1,,,
21065.6145796236,31450.4015476355,103.77101,1.30070,"742",399.99952,,,103.77069,1.30027,13.25390,34.02812,Zone 1,,,
21065.6037298606,31010.3133979215,103.77101,1.29672,"764",399.99952,,,103.77142,1.29698,20.64496,31.21362,Zone 1,,,
21065.6032399535,30990.4099140921,103.77101,1.29654,"765",399.99952,,,103.77131,1.29646,29.44847,29.57728,Zone 1,,,
21065.6027501145,30970.5064302912,103.77101,1.29636,"766",399.99952,,,103.77131,1.29646,29.87059,28.47472,Zone 1,,,
21085.648441758,31510.1115070636,103.77119,1.30124,"812",399.99953,,,103.77209,1.30176,60.13980,26.91183,Zone 1,,,
21085.6479515633,31490.208022588,103.77119,1.30106,"813",399.99953,,,103.77069,1.30027,57.65788,29.69407,Zone 1,,,
21085.6474614364,31470.3045381409,103.77119,1.30088,"814",399.99953,,,103.77069,1.30027,38.83204,32.13905,Zone 1,,,
21085.6469713773,31450.4010537224,103.77119,1.30070,"815",399.99953,,,103.77069,1.30027,21.06343,32.79004,Zone 1,,,
21105.680829184,31510.1110143746,103.77137,1.30124,"885",399.99953,,,103.77209,1.30176,40.43187,26.42197,Zone 1,,,
21105.6803404091,31490.2075299672,103.77137,1.30106,"886",399.99953,,,103.77209,1.30176,48.68665,28.37108,Zone 1,,,
21105.6798517019,31470.3040455882,103.77137,1.30088,"887",399.99953,,,103.77142,1.30028,45.27778,31.18634,Zone 1,,,
21105.6793630623,31450.4005612377,103.77137,1.30070,"888",399.99953,,,103.77142,1.30028,26.45439,32.87619,Zone 1,,,
21125.7127291866,31490.2070387753,103.77155,1.30106,"959",399.99953,,,103.77209,1.30176,34.47216,27.72379,Zone 1,,,
21125.712241899,31470.3035544643,103.77155,1.30088,"960",399.99953,,,103.77142,1.30028,52.03868,30.84354,Zone 1,,,
21125.7117546789,31450.4000701817,103.77155,1.30070,"961",399.99953,,,103.77142,1.30028,33.20788,32.98109,Zone 1,,,
21125.7112675262,31430.4965859276,103.77155,1.30052,"962",399.99953,,,103.77142,1.30028,14.36550,33.88904,Zone 1,,,
21125.7029422468,31089.9258597696,103.77155,1.29744,"979",399.99953,,,103.77142,1.29698,21.69759,41.00785,Zone 1,,,
21125.7005132615,30990.4084413604,103.77155,1.29654,"984",399.99953,,,103.77142,1.29698,23.31131,36.43134,Zone 1,,,
21125.7000276667,30970.5049577638,103.77155,1.29636,"985",399.99953,,,103.77131,1.29646,23.97420,33.23600,Zone 1,,,
21145.7451178958,31490.2065490124,103.77173,1.30106,"1032",399.99953,,,103.77209,1.30176,26.57691,26.76191,Zone 1,,,
21145.7446320279,31470.3030647691,103.77173,1.30088,"1033",399.99953,,,103.77209,1.30176,45.44637,29.18573,Zone 1,,,
21145.7441462272,31450.3995805542,103.77173,1.30070,"1034",399.99953,,,103.77142,1.30028,39.91280,32.15236,Zone 1,,,
21145.7436604938,31430.4960963679,103.77173,1.30052,"1035",399.99953,,,103.77142,1.30028,21.12007,33.06255,Zone 1,,,
21145.7378099965,31190.5485392512,103.77173,1.29835,"1047",399.99953,,,103.77220,1.29851,21.79874,57.93157,Zone 1,,,
21145.7358440527,31109.8288550678,103.77173,1.29762,"1051",399.99953,,,103.77152,1.29793,14.35650,44.78259,Zone 1,,,
21145.7353594693,31089.9253713684,103.77173,1.29744,"1052",399.99953,,,103.77142,1.29698,32.09058,43.27009,Zone 1,,,
21145.7348749532,31070.0218876975,103.77173,1.29726,"1053",399.99953,,,103.77142,1.29698,18.38911,41.20776,Zone 1,,,
21145.7343905043,31050.118404055,103.77173,1.29708,"1054",399.99953,,,103.77142,1.29698,14.86015,40.22721,Zone 1,,,
21145.7339061225,31030.2149204408,103.77173,1.29690,"1055",399.99953,,,103.77142,1.29698,21.39946,39.67524,Zone 1,,,
21145.733421808,31010.3114368551,103.77173,1.29672,"1056",399.99953,,,103.77142,1.29698,28.19688,38.91314,Zone 1,,,
21145.7329375607,30990.4079532978,103.77173,1.29654,"1057",399.99953,,,103.77142,1.29698,37.66238,37.17358,Zone 1,,,
21145.7324533806,30970.5044697689,103.77173,1.29636,"1058",399.99953,,,0.00000,0.00000,38.97960,34.44189,Zone 1,,,
21165.7775065369,31490.2060606785,103.77191,1.30106,"1105",399.99954,,,103.77209,1.30176,24.28479,25.65388,Zone 1,,,
21165.7770220887,31470.3025765027,103.77191,1.30088,"1106",399.99954,,,103.77209,1.30176,43.88199,27.06098,Zone 1,,,
21165.7765377075,31450.3990923553,103.77191,1.30070,"1107",399.99954,,,103.77142,1.30028,47.23116,30.02904,Zone 1,,,
21165.7760533933,31430.4956082365,103.77191,1.30052,"1108",399.99954,,,103.77142,1.30028,31.03908,31.73448,Zone 1,,,
21165.7755691462,31410.5921241461,103.77191,1.30034,"1109",399.99954,,,103.77142,1.30028,22.27255,32.19315,Zone 1,,,
21165.775084966,31390.6886400843,103.77191,1.30016,"1110",399.99954,,,103.77211,1.29974,14.04565,32.84382,Zone 1,,,
21165.7702199908,31190.5480519337,103.77191,1.29835,"1120",399.99954,,,103.77246,1.29802,11.88277,58.40512,Zone 1,,,
21165.7692531793,31150.7410844678,103.77191,1.29799,"1122",399.99954,,,103.77246,1.29802,13.05444,54.29523,Zone 1,,,
21165.7687430258,31129.7318516845,103.77191,1.29780,"1123",399.99954,,,103.77152,1.29793,14.64539,49.97828,Zone 1,,,
21165.7682597913,31109.8283680242,103.77191,1.29762,"1124",399.99954,,,103.77152,1.29793,23.47215,48.62815,Zone 1,,,
21165.7677766239,31089.9248843923,103.77191,1.29744,"1125",399.99954,,,103.77251,1.29756,38.99287,47.26211,Zone 1,,,
21165.7672935234,31070.0214007888,103.77191,1.29726,"1126",399.99954,,,103.77142,1.29698,37.16465,43.73385,Zone 1,,,
21165.76681049,31050.1179172139,103.77191,1.29708,"1127",399.99954,,,103.77142,1.29698,34.72696,41.30881,Zone 1,,,
21165.7663275236,31030.2144336672,103.77191,1.29690,"1128",399.99954,,,103.77142,1.29698,40.15976,40.21169,Zone 1,,,
21165.7658446242,31010.310950149,103.77191,1.29672,"1129",399.99954,,,103.77142,1.29698,47.00632,39.03128,Zone 1,,,
21165.7653617919,30990.4074666592,103.77191,1.29654,"1130",399.99954,,,0.00000,0.00000,32.61188,37.69168,Zone 1,,,
21165.7648790265,30970.5039831979,103.77191,1.29636,"1131",399.99954,,,0.00000,0.00000,20.17212,35.97401,Zone 1,,,
21185.8098951102,31490.2055737735,103.77209,1.30106,"1178",399.99954,,,103.77209,1.30176,35.35544,24.15739,Zone 1,,,
21185.8094120816,31470.302089665,103.77209,1.30088,"1179",399.99954,,,103.77209,1.30176,50.85160,25.40688,Zone 1,,,
21185.8089291199,31450.398605585,103.77209,1.30070,"1180",399.99954,,,103.77263,1.30029,54.03387,28.07416,Zone 1,,,
21185.808446225,31430.4951215334,103.77209,1.30052,"1181",399.99954,,,103.77263,1.30029,45.57386,30.43734,Zone 1,,,
21185.8079633969,31410.5916375104,103.77209,1.30034,"1182",399.99954,,,103.77211,1.29974,25.72008,31.19880,Zone 1,,,
21185.8011572804,31129.7313659987,103.77209,1.29780,"1196",399.99954,,,103.77246,1.29802,22.44110,53.46906,Zone 1,,,
21185.8006754621,31109.8278824057,103.77209,1.29762,"1197",399.99954,,,103.77251,1.29756,18.73591,51.49028,Zone 1,,,
21185.8001937105,31089.9243988411,103.77209,1.29744,"1198",399.99954,,,103.77251,1.29756,20.83448,50.27470,Zone 1,,,
21185.7997120258,31070.020915305,103.77209,1.29726,"1199",399.99954,,,103.77251,1.29756,36.08426,46.54343,Zone 1,,,
21185.7992304079,31050.1174317973,103.77209,1.29708,"1200",399.99954,,,103.77251,1.29756,48.97256,42.54062,Zone 1,,,
21185.7987488569,31030.213948318,103.77209,1.29690,"1201",399.99954,,,103.77142,1.29698,58.77085,41.03388,Zone 1,,,
21185.7982673726,31010.3104648672,103.77209,1.29672,"1202",399.99954,,,0.00000,0.00000,41.74317,39.92452,Zone 1,,,
21185.7977859552,30990.4069814447,103.77209,1.29654,"1203",399.99954,,,103.77255,1.29658,22.80765,38.60285,Zone 1,,,
