X,Y,buildingfootprintarea,percentbuilt,distToBuilding,terrain,HorticultureZone,Area,Temparea,Valley,distToTree,distToWalkway,distToRoad,distToPath,distToCourtTrack,distToCarpark,id,gridarea,roadarea,percentroad,patharea,percentpath,walkwayarea,percentwalkway,courttrackarea,percentcourttrack,carparkarea,percentcarpark,numtrees
20965.4326231734,30649.8416723265,155.72951,38.93243,0,19.77473,Zone 4,,Temparea,Valley,13.2160942248157,61.8597051561852,37.1711813891671,14.1533713271342,59.9942327370366,48.2763950248048,"417",399.99951,,,,,,,,,,,"0"
20965.432127441,30629.9381886664,102.97175,25.74297,0,18.77039,Zone 4,,Temparea,Valley,7.53578337694643,76.5583598204634,56.8036305027456,1.76110595968539,64.8438693358192,60.6026296656055,"418",399.99951,,,41.5318331413709,10.3829710044822,,,,,,,"2"
20965.4316317775,30610.0347050347,27.77598,6.944,7.4275,17.36986,Zone 4,,Temparea,Valley,13.1725995847244,92.8979790385578,76.5761416464463,10.1067240643839,74.8494766111232,73.9487032551113,"419",399.99951,,,9.30062405912579,2.32515886310106,,,,,,,"0"
20965.4311361831,30590.1312214314,255.36071,63.84026,0,16.32075,Zone 4,,Temparea,Valley,15.0486020805395,109.501346148388,96.4025716252651,25.7425592164379,88.2749014946611,88.0230124015129,"420",399.99951,,,,,,,,,,,"0"
20965.4306406577,30570.2277378564,85.02356,21.25592,4.02215,15.82109,Zone 4,,Temparea,,5.03593435925493,127.056493057028,107.143579756654,35.5010056334993,103.801587858055,102.665487839909,"421",399.99951,,,,,,,,,,,"2"
20985.4845148308,31430.5000528403,,,17.53877,33.34496,Zone 1,,,,5.96763841469756,3.51342930524414,2.57248355654261,3.2850895097336,230.271543230125,12.6882306736526,"451",399.99951,125.223309854279,31.3058658132553,48.8607287288091,12.2151971458188,21.1313190469093,5.28283623320171,,,1.23540731421066,0.308852206896618,"3"
20985.4840178119,31410.5965681353,,,17.89775,34.60357,Zone 1,,,,3.63032475137401,1.82308752806786,0,22.1608378831885,233.175389076888,2.84706956762859,"452",399.99951,140.062180373448,35.0155879874573,,,23.3927581606558,5.84819670420491,,,99.3164253136566,24.8291367441067,"1"
20985.4835208618,31390.6930834587,4.17223,1.04306,11.16559,34.96463,Zone 1,,,,4.03554396984984,1.15535272681354,4.93855510581791,39.079873988704,237.715876400593,0,"453",399.99951,85.2370369888299,21.309285351082,,,30.3740962845847,7.59353337322457,,,220.302487453989,55.0756893312166,"2"
20985.4830239805,31370.7895988106,91.31245,22.82814,4.43343,35.29752,Zone 1,,,,8.22201255808826,4.80488997109381,11.5428743077905,46.2682892689215,243.409798805719,0,"454",399.99951,0.836541272462464,0.209135574306694,,,41.4101396091005,10.3525475841459,,,231.483494951383,57.870944629753,"1"
20985.4824995693,31349.7803650462,14.55077,3.6377,9.72577,36.66519,Zone 1,,,,9.82293347406989,2.12214176064384,13.0676176809515,26.3691786423637,250.611647534583,0,"455",399.99951,,,,,26.1836678393272,6.5459249785899,,,222.012456852745,55.5031822045845,"1"
20985.4820028293,31329.8768804567,,,13.48893,41.10713,Zone 1,,,,3.41967258993371,11.0707124664586,0,11.8445357033776,258.826418727579,10.9468713391808,"456",399.99951,174.432787094965,43.6082501938478,,,,,,,,,"6"
20985.4815061582,31309.9733958956,135.66482,33.91625,1.36441,42.28059,Zone 1,,,,12.6145464859414,10.3494732321839,8.90902337333045,14.3177287431502,268.269136393245,0,"457",399.99951,7.77077505697713,1.94269614404706,,,4.54344953115346,1.13586377422149,,,183.628336535172,45.9071403700401,"1"
20985.4810095558,31290.0699113629,33.42475,8.3562,6.22765,41.84238,Zone 1,,,,5.29025919562775,12.150454880707,7.65938728537233,31.7575297669176,278.815066677181,0,"458",399.99951,39.1687463322635,9.79219857850913,,,,,,,242.143653286015,60.5359874780883,"1"
20985.4805130223,31270.1664268587,9.20689,2.30173,7.3322,40.57772,Zone 1,,,,10.8231432171082,4.18205612521588,0,51.0331405024068,290.344021159199,3.98358135643006,"459",399.99951,157.913470920584,39.4784160912057,,,42.2724745371351,10.568131580245,,,55.7278765613603,13.9319862070232,"1"
20985.4800165575,31250.262942383,,,10.163,39.50214,Zone 1,,,,4.15664032102317,16.6159776565091,0.839120377460408,70.6577635570204,302.743715356645,21.385543389124,"460",399.99951,195.736155188094,48.9340987412944,,,,,,,,,"1"
20985.4795201615,31230.3594579357,264.95996,66.24007,0,38.99518,Zone 1,,,Valley,18.0610107322769,33.0530773489184,10.4269131662328,59.0322992016563,315.911634951844,41.1004098348837,"461",399.99951,0.655503467105298,0.163876067524507,,,,,,,,,"0"
20985.4790238342,31210.4559735169,396.537,99.13437,0,37.47268,Zone 1,,,Valley,18.6477691726263,51.7478088634916,13.6093326183042,39.1301512014317,329.755761662343,24.907359231294,"462",399.99951,,,,,,,,,,,"0"
20985.4785275758,31190.5524891266,274.88087,68.7203,0,35.93474,Zone 1,,,Valley,14.5249386396708,71.0506237818014,5.02662038533038,19.2307696867368,344.194510326845,15.456374701976,"463",399.99951,84.0522187180784,21.0130804205431,,,,,,,,,"0"
20985.4780313861,31170.6490047647,116.34926,29.08735,1.50283,34.69943,Zone 1,,,,6.49089058829615,90.6036801116323,0.854759210021143,0.219534129767563,359.156173361353,7.54587905914637,"464",399.99951,70.8398510445792,17.7099844558758,49.2165831140221,12.3041608511026,,,,,39.9275220954062,9.98189275167017,"1"
20985.4775352653,31150.7455204312,,,13.74422,34.31582,Zone 1,,,,3.25393559562825,110.282183219224,19.3627759039344,2.12499132535295,374.578096155294,1.70667738702603,"465",399.99951,,,58.5393212287701,14.6348482348816,,,,,158.595041228406,39.6488088768925,"1"
20985.4770116567,31129.7362869989,8.74382,2.18596,10.44214,34.72585,Zone 1,,,,1.76992749195396,131.119065175173,40.1596544169693,1.36238151587216,391.295965007572,5.95612618386324,"466",399.99951,,,114.29906495696,28.5748012433716,,,,,106.194305230975,26.5486088297895,"9"
20985.4765156773,31109.8328027239,121.76514,30.44132,3.6907,35.21926,Zone 1,,,,12.8697846667459,114.241341055732,45.064181128451,14.768752877219,407.500597125189,0,"467",399.99951,,,,,,,,,182.192449881838,45.5481682669657,"0"
20985.4760197666,31089.9293184772,264.72384,66.18104,0,35.52391,Zone 1,,,Valley,6.30625886938407,97.4265097441704,26.6838471376766,33.628309904388,418.676343176186,5.05417198885398,"468",399.99951,,,,,,,,,24.0231633059432,6.00579818358857,"4"
20985.4755239246,31070.0258342591,272.45651,68.11421,1.12475,35.04819,Zone 1,,,Valley,13.9695248008681,79.483636720929,12.292025549603,53.1180417481819,399.228097417882,11.2622669055471,"469",399.99951,2.13757568481197,0.534394575836349,,,,,,,0.508731425961143,0.127183012289476,"0"
20985.4750281515,31050.1223500693,225.94903,56.48733,0,34.29116,Zone 1,,,Valley,12.9334445717703,62.6258020808037,0,72.8319082171798,379.827019315188,21.2465142478576,"470",399.99951,151.214158169883,37.8035858518633,,,,,,,,,"0"
20985.4745324472,31030.2188659079,399.99951,100,0,33.23392,Zone 1,,,Valley,18.530045514897,48.15216536147,14.067299190017,92.6269113692759,360.480724635771,38.8529761179591,"471",399.99951,,,,,,,,,,,"0"
20985.4740368116,31010.315381775,251.04697,62.76182,0,32.46369,Zone 1,,,Valley,2.66385470536733,38.7373546912424,32.770395964091,112.460214838479,341.198532325056,57.9654250513061,"472",399.99951,,,,,,,,,,,"1"
20985.4735412448,30990.4118976705,,,16.43842,27.94864,Zone 1,,,,4.75644440215959,22.2655437115816,23.7508410649896,104.393384947153,321.991958717817,77.4772522019584,"473",399.99951,,,,,,,,,,,"3"
20985.4730457468,30970.5084135944,,,26.2441,23.26309,Zone 1,,,,3.10258904469244,3.00909072467088,4.53914879857428,85.0588857375553,302.875390028693,93.2834830574792,"474",399.99951,105.389273732659,26.3473507086693,,,30.7916187739277,7.69791412342674,,,,,"9"
20985.4725503176,30950.6049295466,11.73561,2.93391,8.33342,22.92852,Zone 4,,,,8.14284328241008,5.20604420847349,0,65.183783250016,283.858137214813,82.9348833022839,"475",399.99951,264.569258476239,66.1423956434944,,,52.1812138205602,13.0453194356564,,,,,"1"
20985.4720549572,30930.7014455273,,,13.33607,22.51367,Zone 4,,,,4.63223051196866,11.2366228830751,14.3660583448524,45.3086807946103,264.966845423589,72.94292795429,"476",399.99951,,,,,,,,,,,"1"
20985.4715596656,30910.7979615364,,,27.42548,21.45547,Zone 4,,,,7.65003668796499,30.0993412339722,34.0270222192109,25.4335783712403,246.235078049566,62.282440162353,"477",399.99951,,,,,,,,,,,"2"
20985.4710369323,30889.7887284656,48.41514,12.1038,7.54397,21.83523,Zone 4,,,,3.79148238934234,37.3320536070231,42.072974414818,4.45430362565789,226.679418544807,52.3837443157086,"478",399.99951,,,27.9019408941871,6.97549376852665,,,,,,,"6"
20985.4705417821,30869.885244533,370.68719,92.67191,0,24.06424,Zone 4,,,Valley,6.95575008761824,29.6826062556173,34.0316116871061,14.0033787452569,208.414141904593,35.0615421053986,"479",399.99951,,,,,,,,,,,"2"
20985.4700467006,30849.9817606288,359.2888,89.82231,0,25.82917,Zone 4,,,Valley,11.5268362801362,27.8297139109146,24.6505992944599,7.49613410417924,190.477420360398,17.8162661102876,"480",399.99951,,,11.5713358875023,2.89283751560154,,,,,,,"1"
20985.4695516879,30830.078276753,165.82175,41.45549,0.12603,25.81429,Zone 4,,,Valley,6.74070847708441,33.2981349701686,24.0024092226463,0.599057758119466,172.97149520198,0,"481",399.99951,,,85.5142145476974,21.3785798256846,,,,,194.647231830455,48.6618675684016,"2"
20985.4690567441,30810.1747929055,,,15.72368,25.39224,Zone 4,,,,4.44348306229493,33.5584578527907,25.8052203242499,16.2604382882629,156.041423981581,0,"482",399.99951,,,,,,,,,231.795221639287,57.9488763971953,"1"
20985.4685618689,30790.2713090864,,,25.65949,25.37404,Zone 4,,,,8.77150118120646,36.2144035843473,25.7384596475866,25.8295283338587,139.896430265799,0,"483",399.99951,,,,,,,,,251.320007299009,62.8300787915987,"2"
20985.4680670626,30770.3678252957,,,30.52203,25.56197,Zone 4,,,,5.86060831838199,31.3975250953586,27.7865155040851,30.1591691046709,124.84147450992,1.87815051555635,"484",399.99951,,,,,,,,,268.800308640656,67.2001594803594,"1"
20985.4675723251,30750.4643415333,,,20.34656,25.15986,Zone 4,,,,2.15797393625726,33.6185728562431,32.3388247656732,36.5949233190112,111.319691271891,0,"485",399.99951,,,,,,,,,252.474803614965,63.1187782242447,"3"
20985.4670776563,30730.5608577993,,,17.4018,24.48583,Zone 4,,,,6.5920261626873,40.5270552385975,12.4460594760905,49.8484661518913,99.9552445792669,0,"486",399.99951,,,,,,,,,299.733345956227,74.9334282825064,"2"
20985.4665830563,30710.6573740937,,,17.70451,24.32673,Zone 4,,,,4.65638470852715,49.7757624044212,0,38.4292238403611,90.7343988462312,3.70414580313203,"487",399.99951,127.21349926683,31.8034137758894,,,,,,,131.860479921313,32.9651603626497,"2"
20985.4660885251,30690.7538904163,83.63491,20.90875,0.91146,23.11819,Zone 4,,Temparea,,16.1122824858486,57.4854790208325,0,19.999286172473,82.7453249946717,13.5443205488952,"488",399.99951,183.780926178077,45.9452878274969,,,,,,,0.0476170041202616,0.0119042656127908,"0"
20985.4655665946,30669.7446576766,207.79286,51.94828,0,21.34194,Zone 4,,Temparea,Valley,9.04130358608625,65.1022112224229,18.5162681349276,8.78890667750842,78.8865680660943,20.3358564314701,"489",399.99951,,,12.0241673808833,3.0060455276266,,,,,,,"1"
20985.4650722048,30649.8411740575,240.99066,60.24774,0,20.58586,Zone 4,,Temparea,Valley,11.7219334809291,76.0229810446416,37.5565481732135,5.72300471049285,79.9688918730323,32.4913175710551,"490",399.99951,,,9.57055702018017,2.39264218603172,,,,,,,"0"
20985.4645778838,30629.9376904668,120.48844,30.12215,2.37779,19.75663,Zone 4,,Temparea,Valley,13.9713256536301,90.0720484113808,57.0493917519136,11.956179855641,83.6686517818909,45.724332414931,"491",399.99951,,,,,,,,,,,"0"
20985.4640836316,30610.0342069044,219.77454,54.9437,0,18.57963,Zone 4,,Temparea,Valley,18.990325236788,104.611841701882,76.753300928313,13.7386183996188,91.6414766446183,59.7852998319823,"492",399.99951,,,,,,,,,,,"0"
20985.4635894481,30590.1307233704,251.38935,62.84741,0,16.58103,Zone 4,,Temparea,Valley,21.810390444679,120.623350208156,85.170349741721,7.28734732533618,102.898855755605,74.4689933943017,"493",399.99951,,,10.8425066374446,2.71062997988289,,,,,,,"0"
20985.4630953334,30570.2272398646,0.01363,0.00341,11.65162,16.37754,Zone 4,,Temparea,,6.53025554428864,137.002860829855,87.5565140606453,25.1703212547963,116.492429411861,89.7812907121221,"494",399.99951,,,,,,,,,,,"1"
21005.5178996857,31470.3065226395,,,16.43773,31.59401,Zone 1,,,,1.78442065563505,2.9828068658392,4.27813632997094,14.8857542782312,209.607917225534,44.8902457119251,"522",399.99952,73.7103388524382,18.4276068262377,,,27.3639317254454,6.84099114055073,,,,,"6"
21005.5174039487,31450.4030379465,87.67752,21.91941,4.64726,33.63826,Zone 1,,,,13.7551261933711,0,0.0786124005989862,3.4153431254355,209.037465631674,25.1013096278625,"523",399.99952,138.952831231646,34.7382494938109,30.6691169299524,7.66728843323421,38.6502768109784,9.66258079784156,,,,,"0"
21005.5169082803,31430.499553282,178.59627,44.64912,0,35.08333,Zone 1,,,Valley,14.0866924196554,8.57909838087645,9.48907173037387,1.76278550932435,210.357178361248,5.87408265526988,"524",399.99952,16.9114366395912,4.22786423333489,46.8356789752554,11.7089337945344,9.9420615096964,2.48551836004613,,,39.7582984867995,9.93958654920372,"0"
21005.5164126805,31410.596068646,217.14174,54.2855,0,35.73426,Zone 1,,,Valley,16.583191520686,11.7428684892718,16.8092544324001,13.5652451471866,213.532012380819,1.46223286877062,"525",399.99952,,,,,,,,,161.948615240858,40.4872023948573,"0"
21005.5159171493,31390.6925840385,334.54711,83.63688,0,37.24726,Zone 1,,,Valley,22.578391532153,18.0033391554473,23.7911204782031,33.1063784225542,218.481110177049,8.13124931338482,"526",399.99952,,,,,,,,,28.9830227395754,7.2457643798111,"0"
21005.5154216867,31370.7890994595,297.4893,74.37241,0,39.23317,Zone 1,,,Valley,27.4832055852604,24.3094191865611,18.3523530800171,52.9182965011799,224.413066031397,14.8365902617261,"527",399.99952,,,,,,,,,,,"0"
21005.5148987727,31349.7798657681,176.86019,44.2151,0.71933,40.58833,Zone 1,,,Valley,25.8258841063317,8.78463745010026,0,39.2864018984644,232.204847611732,8.79131272717562,"528",399.99952,96.4778710021794,24.1194966939409,,,1.37464856957544,0.343662554788926,,,3.59822520585868,0.899557380933528,"0"
21005.5144034511,31329.8763812476,90.09747,22.52439,0,43.63657,Zone 1,,,,12.1967830444328,17.668879773945,6.3682014220244,31.3954066275189,241.047729219682,18.3679322818903,"529",399.99952,114.670771850666,28.6677273639393,,,,,,,,,"0"
21005.513908198,31309.9728967556,0.14369,0.03592,10.39689,43.70501,Zone 1,,,Valley,1.7843509334901,26.6574765179618,16.9101097701893,31.7404758795647,251.159753195919,17.5472007410136,"530",399.99952,,,,,,,,,,,"3"
21005.5134130136,31290.0694122921,,,11.15741,43.33868,Zone 1,,,Valley,7.87504717931973,28.5688807573336,0,42.5558598033594,262.394231722638,4.91799019748292,"531",399.99952,157.543969280293,39.3860395833207,,,,,,,15.9199220111984,3.97998527878194,"1"
21005.5129178977,31270.165927857,242.27097,60.56782,0.29634,42.5736,Zone 1,,,Valley,22.9511351836077,23.8648055125172,8.22278771265813,58.3681590208828,274.613439959362,20.6081648361528,"532",399.99952,6.7743483929185,1.69358913053658,,,,,,,,,"0"
21005.5124228504,31250.2624434503,265.48026,66.37014,0,41.33769,Zone 1,,,Valley,23.6662284453903,31.857718758161,7.27613042414077,76.1247670428391,287.691931268506,31.9625401805479,"533",399.99952,42.2662635774698,10.5665785742617,,,,,,,,,"0"
21005.5119278717,31230.3589590722,77.49942,19.37488,5.58577,40.71445,Zone 1,,,Valley,16.8710174135045,44.8441523630482,0,62.5173880865755,301.517910860869,47.4711094559278,"534",399.99952,179.825208211935,44.9563560006109,,,,,,,,,"0"
21005.5114329616,31210.4554747225,78.51091,19.62775,5.53736,40.51725,Zone 1,,,Valley,3.52150668544093,60.256663486726,0.700073965116302,44.2128966923843,315.993277083059,41.7080700622051,"535",399.99952,153.146234287113,38.2866045157037,,,,,,,,,"2"
21005.51093812,31190.5519904012,266.94584,66.73654,0,40.02508,Zone 1,,,Valley,13.4472975582045,77.602060165429,11.6158395980077,28.1679611902468,331.0328519785,33.876360046708,"536",399.99952,3.36409239920577,0.841024109030374,,,,,,,,,"0"
21005.5104433471,31170.6485061084,395.78941,98.94747,0,38.04959,Zone 1,,,Valley,26.0090105391668,95.8995391980001,17.4278365495657,18.3996113204194,346.563189546089,26.3696231552966,"537",399.99952,,,,,,,,,,,"0"
21005.5099486427,31150.745021844,312.52639,78.13169,0,36.67912,Zone 1,,,Valley,21.2652632959183,114.702842195487,28.1110407736889,15.0094056141038,362.521222739363,21.2540332389876,"538",399.99952,,,,,,,,,,,"0"
21005.5094265292,31129.7357884846,369.51131,92.37794,0,36.4067,Zone 1,,,Valley,13.7938887050452,124.680187442841,43.9294153116244,8.33383129708239,379.740423201001,17.6164216186959,"539",399.99952,,,12.4313315273116,3.10783661123184,,,,,,,"0"
21005.5089319658,31109.8323042787,377.8478,94.46206,0,36.79058,Zone 1,,,Valley,17.8712142163853,105.800247870763,54.4230574046945,17.0504305459959,396.234657758223,16.5849491491927,"540",399.99952,,,,,,,,,,,"0"
21005.5084374711,31089.9288201012,257.29397,64.32357,0,37.64479,Zone 1,,,Valley,26.33036233361,87.3758154486982,40.4432633321394,34.4830820591437,412.76908440079,23.4103297842802,"541",399.99952,,,,,,,,,,,"0"
21005.5079430449,31070.0253359521,262.05927,65.5149,0.52331,37.47596,Zone 1,,,Valley,21.9420348228272,69.7686976002624,23.9833974212718,53.4488298935095,404.063833864643,30.2688073990663,"542",399.99952,,,,,,,,,,,"0"
21005.5074486873,31050.1218518314,263.78363,65.94599,0,34.44358,Zone 1,,,Valley,6.54018084815652,53.1486115714184,5.28030961687972,70.3398500247008,384.906576974642,37.1820296256383,"543",399.99952,81.1668931831969,20.2917476458964,,,,,,,,,"4"
21005.5069543982,31030.2183677392,376.11962,94.03002,0,32.84441,Zone 1,,,Valley,9.28652828010052,34.9487450814173,7.21563970568443,88.4924230522707,365.828911218867,49.4028620093473,"544",399.99952,50.9632063795709,12.740816883873,,,,,,,,,"1"
21005.5064601778,31010.3148836753,379.01093,94.75285,0,31.23443,Zone 1,,,Valley,8.44911855159927,20.2571471404896,24.9975544257016,98.9430111971966,346.833854984364,65.506332382662,"545",399.99952,,,,,,,,,,,"1"
21005.505966026,30990.4113996399,14.99946,3.74987,9.70787,27.30226,Zone 1,,,,5.29452050816609,17.6621217497275,19.1380480179271,86.8941470658955,327.946364879279,83.2695247146539,"546",399.99952,,,,,,,,,,,"2"
21005.5054719427,30970.5079156329,,,23.06477,24.18555,Zone 1,,,,5.52054896502735,0.398121968075415,0,78.1265861871594,309.186369196311,78.147264387315,"547",399.99952,173.823924152532,43.4560331853727,,,29.670883319927,7.41772973125743,,,,,"14"
21005.5049779281,30950.6044316542,18.97181,4.74296,5.6194,23.24064,Zone 4,,,,3.10565776470167,0,0.687089672556794,66.2569106467194,290.578562419364,65.4475470231823,"548",399.99952,176.021554368311,44.0054413986075,,,68.1405324027273,17.0351535428661,,,,,"1"
21005.504483982,30930.700947704,,,14.91293,22.34013,Zone 4,,,,5.97259010520534,13.4616243162711,19.667842099686,46.3821621675363,272.154162850642,57.0268816818924,"549",399.99952,,,,,,,,,,,"3"
21005.5039901045,30910.7974637822,,,26.6374,22.47884,Zone 4,,,,3.97387340096519,32.4514093035876,36.280164515349,26.5093824911627,253.953092422704,44.919358578691,"550",399.99952,,,,,,,,,,,"3"
21005.5034688638,30889.7882307844,19.72817,4.93205,8.28259,23.84027,Zone 4,,,,8.79795665287863,24.1278706291751,26.4764687392428,5.53318827751957,235.040461624328,35.2450976447246,"551",399.99952,,,28.2590032506861,7.06475929038268,,,,,,,"2"
21005.5029751273,30869.8847469208,222.57361,55.64347,0,26.45466,Zone 4,,,Valley,3.96769278404311,10.0365703115911,15.5509348290119,5.78115250474896,217.478538376989,27.0781200337577,"552",399.99952,,,63.2252465018842,15.8063305930678,0.615020313016239,0.153755262760375,,,,,"4"
21005.5024814593,30849.9812630857,229.53786,57.38453,0,27.10259,Zone 4,,,Valley,3.15627900741633,7.82975825847045,7.80533375643211,4.33457106393,200.354955199921,7.82118330744066,"553",399.99952,43.9972903098695,10.9993357766703,66.2803166102306,16.5700990366765,22.2918433069212,5.57296751429131,,,6.70836017554597,1.67709205639696,"5"
21005.50198786,30830.077779279,,,11.96246,27.4092,Zone 4,,,Valley,9.55687850391286,15.7913080762485,5.79521797241534,0,183.792270928068,2.01009414585201,"554",399.99952,79.5504645589488,19.8876400049052,33.6119390057955,8.40299483504267,,,,,121.004204350752,30.2510873889929,"2"
21005.5014943293,30810.1742955006,,,23.86243,27.88268,Zone 4,,,,5.70833561848055,13.7515574459573,5.81498674343626,14.1188385812234,167.956503269023,4.30773975323296,"555",399.99952,88.0486734780876,22.0121947841556,,,,,,,88.7227402988075,22.1807116915559,"2"
21005.5010008671,30790.2708117506,,,17.05936,28.1014,Zone 4,,,,4.97369370866821,16.254577249825,5.7218208862878,33.6148562308114,153.073421867302,4.09871464229972,"556",399.99952,88.2733133380042,22.0683548165268,,,,,,,101.848922641386,25.4622612150598,"2"
21005.5005074736,30770.367328029,,,22.52309,27.97295,Zone 4,,,,4.37986801267937,16.9676476718746,8.19291881949961,49.8848173100918,139.448396638215,1.81401451924023,"557",399.99952,36.1424652834847,9.03562716362378,,,,,,,150.160989630207,37.5402924559028,"2"
21005.5000141486,30750.4638443357,,,38.29026,28.0052,Zone 4,,,,2.46803510510719,20.2798909927348,13.1096341986043,54.7511526683435,127.485432561227,0.596633274744561,"558",399.99952,,,,,,,,,249.691012231597,62.4228279652929,"1"
21005.4995208922,30730.5603606708,,,37.24334,26.96139,Zone 4,,,,7.3407220212695,27.117775622311,20.0214023931366,64.3690142571454,117.636079965037,0,"559",399.99952,,,,,,,,,297.809262353938,74.4524049313703,"1"
21005.4990277044,30710.6568770342,,,19.91968,26.06192,Zone 4,,,,4.64194645890408,35.9755798781456,13.9747270411085,47.8920421041346,108.669511673221,2.80456811082286,"560",399.99952,,,,,,,,,236.788816140109,59.1972750717573,"3"
21005.4985345852,30690.753393426,13.23196,3.30799,7.29145,25.32678,Zone 4,,,,5.73927468627497,46.488477307098,6.04818546325312,34.8828605573368,101.999438528568,0,"561",399.99952,9.13457453946249,2.28364637524127,,,,,,,268.349710308376,67.0875080821038,"2"
21005.4980141449,30669.7441607592,12.6205,3.15513,10.32256,23.90575,Zone 4,,,,5.89145128912643,59.1044107102958,24.0362213963292,23.4095364416458,98.8948307025772,4.38000682852963,"562",399.99952,,,,,,,,,104.742634811312,26.185690125656,"2"
21005.4975211666,30649.8406772092,107.18149,26.7954,3.07111,21.55505,Zone 4,,Temparea,,11.0853077128134,72.111571683643,43.6431304116338,21.4121012827232,99.9666813150412,17.499962748024,"563",399.99952,,,,,,,,,,,"0"
21005.497028257,30629.9371936876,253.38903,63.34733,0,20.17835,Zone 4,,Temparea,Valley,12.8478046035093,86.1977389094573,63.0551319662434,13.7944035254622,102.950265896506,31.5475883125592,"564",399.99952,,,,,,,,,,,"1"
21005.4965354159,30610.0337101943,41.48695,10.37175,8.95919,20.42531,Zone 4,,Temparea,Valley,18.5860299275227,101.056189135083,67.9935763525078,2.16173458741223,109.528418446449,46.2997114577378,"565",399.99952,,,77.969820949957,19.4924786284636,,,,,,,"0"
21005.4960426435,30590.1302267294,71.84861,17.96217,6.66074,18.45953,Zone 4,,Temparea,Valley,24.8597600594497,116.574959634417,65.1381884346854,2.29891968207194,119.10704835335,61.7861667495492,"566",399.99952,,,24.5049082362205,6.12623441053643,,,,,,,"0"
21005.4955499396,30570.2267432927,264.39313,66.09836,0,17.26607,Zone 4,,Temparea,Valley,13.5999554360635,132.701048575947,68.2285721556058,21.800987042135,131.029770681949,77.8164826081103,"567",399.99952,,,,,,,,,,,"0"
21005.4950573043,30550.3232598844,149.98828,37.49711,1.05664,16.87599,Zone 4,,Temparea,,17.6038305725226,149.280497247254,76.3252892942974,41.400073653484,144.7183815434,93.7855475156293,"568",399.99952,,,,,,,,,,,"0"
21025.5512790672,31510.1129937053,,,54.20081,28.2825,Zone 1,,,,4.35672299817668,9.12977219921494,13.8260934674296,0,197.022231255108,75.1701154330185,"593",399.99952,,,106.900639250344,26.7251918828163,25.5472705934469,6.38682531255209,,,,,"13"
21025.5507846129,31490.2095090243,,,37.41824,32.58598,Zone 1,,,,2.92352506810709,21.261302937371,22.1521060612932,7.47504390246441,192.339146720727,64.2296444882942,"594",399.99952,,,45.1383857438488,11.2846099774942,,,,,,,"11"
21025.550290227,31470.3060243717,,,18.56684,34.22662,Zone 1,,,,4.892470544209,2.1089790508979,3.37157036437328,6.5668567968867,189.639743973179,50.1424836177826,"595",399.99952,114.535217334135,28.6338386941403,12.7460886817658,3.18652599427263,32.9552543615733,8.23882347698151,,,,,"3"
21025.5497959095,31450.4025397476,206.04455,51.5112,0,34.26708,Zone 1,,,Valley,18.4697439027438,5.59100375611198,6.85303047636738,0.212894914979164,189.00903418676,32.1649718913275,"596",399.99952,60.0472048579271,15.0118192286648,23.9619659190841,5.99049866836944,23.162713302498,5.79068527444684,,,,,"0"
21025.5493016604,31430.499055152,398.81436,99.70371,0,35.23517,Zone 1,,,Valley,32.7524843309492,18.9980915963359,19.1542630414348,16.6645925155473,190.467569123601,18.6329228882119,"597",399.99952,,,,,,,,,,,"0"
21025.5488074797,31410.5955705849,145.32341,36.3309,3.2174,36.70109,Zone 1,,,Valley,34.1021341354891,31.0988021281378,35.441595803737,20.6078226434608,193.968224567156,20.3504937269424,"598",399.99952,,,,,,,,,,,"0"
21025.5483133673,31390.6920860463,91.31001,22.82753,5.21113,39.86171,Zone 1,,,Valley,36.6899867708141,34.0839260486379,41.0225196162372,36.5608914599276,199.299792532938,26.9926116334047,"599",399.99952,,,,,,,,,,,"0"
21025.5478193234,31370.7886015362,85.88859,21.47217,1.66058,43.25089,Zone 1,,,Valley,42.054081592471,37.2572004929788,23.9680673495204,55.1453770303291,205.613015122277,33.6979538942867,"600",399.99952,,,,,,,,,,,"0"
21025.5472979068,31349.7793679175,15.33303,3.83326,9.88849,44.07821,Zone 1,,,Valley,35.7933695999283,28.1286262362534,13.1825082153215,56.5163981804191,214.090117520224,28.3389766162325,"601",399.99952,,,,,,,,,,,"0"
